time (us), GPS_fixType, GPS_numSat, GPS_coord[0], GPS_coord[1], GPS_altitude, GPS_speed (m/s), GPS_ground_course, GPS_hdop, GPS_eph, GPS_epv, GPS_velned[0], GPS_velned[1], GPS_velned[2]
52458619, 2, 8, 47.5635525, -122.0826907, 18, 0.09, 0.0, 310, 224, 289, 9, -1, 13
52488743, 2, 8, 47.5635525, -122.0826907, 18, 0.09, 0.0, 310, 224, 289, 9, -1, 13
52542951, 2, 8, 47.5635525, -122.0826908, 17, 0.09, 0.0, 310, 223, 288, 9, -1, 13
52743775, 2, 8, 47.5635524, -122.0826907, 17, 0.12, 0.0, 310, 223, 287, 9, -7, 17
52944546, 2, 8, 47.5635525, -122.0826908, 17, 0.12, 0.0, 310, 222, 287, 12, -1, 17
53165388, 2, 8, 47.5635524, -122.0826907, 17, 0.16, 0.0, 310, 221, 286, 15, -4, 25
53344334, 2, 8, 47.5635526, -122.0826907, 17, 0.18, 0.0, 310, 221, 285, 18, -4, 28
53545068, 2, 8, 47.5635525, -122.0826907, 17, 0.21, 0.0, 310, 221, 285, 20, -5, 30
53946719, 2, 8, 47.5635527, -122.0826907, 17, 0.28, 0.0, 310, 220, 284, 28, -6, 42
54145813, 2, 8, 47.5635528, -122.0826907, 17, 0.28, 0.0, 310, 220, 284, 28, -6, 42
54346985, 2, 8, 47.5635532, -122.0826912, 17, 0.30, 0.0, 310, 220, 284, 29, -6, 44
54547617, 2, 8, 47.5635534, -122.0826919, 17, 0.39, 0.0, 310, 220, 284, 29, -26, 57
54748435, 2, 8, 47.5635538, -122.0826923, 17, 0.36, 0.0, 310, 220, 284, 25, -27, 55
54949200, 2, 8, 47.5635540, -122.0826929, 17, 0.35, 0.0, 310, 220, 284, 27, -23, 58
55149974, 2, 9, 47.5635540, -122.0826929, 17, 0.43, 0.0, 236, 220, 284, 28, -32, 65
55170035, 2, 9, 47.5635539, -122.0826938, 17, 0.48, 309.1, 236, 220, 285, 28, -39, 70
55350975, 2, 9, 47.5635539, -122.0826946, 17, 0.46, 309.1, 236, 220, 285, 28, -37, 70
55549667, 2, 9, 47.5635538, -122.0826953, 17, 0.35, 309.1, 236, 221, 285, 22, -27, 59
55750304, 2, 9, 47.5635538, -122.0826960, 17, 0.41, 309.1, 236, 221, 286, 26, -32, 60
55951124, 2, 9, 47.5635537, -122.0826965, 17, 0.29, 309.1, 236, 221, 286, 19, -22, 50
56151882, 2, 9, 47.5635537, -122.0826969, 17, 0.29, 309.1, 236, 222, 287, 19, -22, 50
56352556, 2, 9, 47.5635537, -122.0826974, 17, 0.26, 309.1, 236, 222, 288, 17, -20, 44
56553357, 2, 9, 47.5635538, -122.0826981, 16, 0.30, 309.1, 236, 223, 289, 17, -24, 44
56754129, 2, 9, 47.5635541, -122.0826991, 16, 0.32, 309.1, 236, 223, 290, 17, -27, 41
56957020, 2, 9, 47.5635538, -122.0826991, 16, 0.40, 309.1, 236, 224, 291, 20, -35, 51
57175807, 2, 9, 47.5635537, -122.0826992, 16, 0.32, 309.1, 236, 225, 293, 21, -25, 52
57356395, 2, 9, 47.5635536, -122.0826994, 16, 0.23, 309.1, 236, 226, 294, 16, -16, 42
57555505, 2, 9, 47.5635530, -122.0826985, 16, 0.14, 309.1, 236, 226, 295, 13, -5, 24
57756181, 2, 9, 47.5635530, -122.0826993, 16, 0.42, 309.1, 236, 227, 297, 23, -36, 34
57956871, 2, 9, 47.5635529, -122.0827002, 16, 0.32, 309.1, 236, 228, 298, 13, -29, 17
58157669, 2, 9, 47.5635530, -122.0827006, 17, 0.19, 309.1, 236, 229, 299, 17, -10, 6
58358331, 2, 9, 47.5635535, -122.0827017, 16, 0.12, 309.1, 236, 229, 300, 9, -8, -3
58538895, 2, 9, 47.5635536, -122.0827025, 16, 0.12, 309.1, 236, 230, 301, 9, -8, -3
58737945, 2, 9, 47.5635515, -122.0827042, 17, 0.11, 309.1, 236, 229, 300, 10, -5, -16
58958779, 2, 9, 47.5635488, -122.0827064, 17, 0.20, 309.1, 236, 229, 300, -20, 0, -28
59159742, 2, 9, 47.5635466, -122.0827084, 18, 0.20, 309.1, 236, 229, 300, -20, 0, -28
59340375, 2, 9, 47.5635461, -122.0827091, 18, 0.23, 309.1, 236, 230, 301, -20, 11, -39
59539373, 2, 9, 47.5635456, -122.0827099, 18, 0.31, 309.1, 236, 230, 302, -27, 16, -40
59740325, 2, 9, 47.5635447, -122.0827101, 18, 0.36, 309.1, 236, 231, 303, -28, 23, -41
59941106, 2, 9, 47.5635438, -122.0827103, 18, 0.39, 309.1, 236, 231, 304, -33, 22, -52
60139948, 2, 9, 47.5635429, -122.0827105, 18, 0.46, 309.1, 236, 232, 306, -37, 27, -63
60340740, 2, 9, 47.5635424, -122.0827101, 18, 0.52, 225.3, 236, 232, 307, -41, 31, -70
60561738, 2, 9, 47.5635423, -122.0827098, 18, 0.69, 144.7, 236, 232, 306, -35, 59, -81
60714312, 2, 9, 47.5635423, -122.0827098, 18, 0.69, 144.7, 236, 232, 306, -35, 59, -81
60762506, 2, 9, 47.5635426, -122.0827111, 18, 0.77, 135.0, 236, 231, 305, -49, 60, -69
60963172, 2, 9, 47.5635417, -122.0827110, 18, 0.98, 137.9, 236, 230, 304, -75, 63, -75
61143912, 2, 8, 47.5635417, -122.0827110, 18, 0.98, 137.9, 310, 230, 304, -75, 63, -75
61163985, 2, 8, 47.5635411, -122.0827112, 18, 0.98, 137.9, 310, 230, 303, -75, 63, -75
61344590, 2, 9, 47.5635396, -122.0827083, 18, 1.00, 139.6, 236, 229, 303, -79, 62, -72
61545248, 2, 9, 47.5635395, -122.0827075, 18, 1.03, 127.8, 236, 229, 302, -52, 90, -77
61745911, 2, 9, 47.5635398, -122.0827071, 17, 1.11, 125.7, 236, 229, 302, -61, 93, -40
61946739, 2, 9, 47.5635388, -122.0827067, 17, 1.09, 122.2, 236, 229, 301, -53, 95, -6
62147394, 2, 9, 47.5635386, -122.0827068, 17, 1.05, 128.6, 236, 228, 301, -73, 75, 15
62348108, 2, 9, 47.5635370, -122.0827059, 17, 0.73, 128.4, 236, 228, 301, -45, 57, 38
62549093, 2, 9, 47.5635354, -122.0827057, 17, 0.73, 131.7, 236, 228, 300, -53, 51, 40
62749817, 2, 9, 47.5635352, -122.0827047, 17, 0.36, 131.7, 236, 226, 297, -24, 27, 38
62950625, 2, 9, 47.5635349, -122.0827047, 17, 0.60, 123.2, 236, 225, 297, -25, 55, 43
63171428, 2, 9, 47.5635353, -122.0827068, 16, 0.22, 123.2, 236, 224, 294, -12, 18, 41
63352049, 2, 9, 47.5635349, -122.0827088, 16, 0.17, 123.2, 236, 222, 291, 13, -11, 35
63532766, 2, 8, 47.5635349, -122.0827088, 16, 0.28, 123.2, 1116, 222, 291, 25, -13, 15
63552885, 2, 8, 47.5635352, -122.0827103, 17, 0.28, 123.2, 1116, 222, 291, 25, -13, 15
63733504, 2, 9, 47.5635352, -122.0827103, 17, 0.64, 36.1, 236, 222, 291, 36, -53, -13
63753625, 2, 9, 47.5635350, -122.0827116, 17, 0.64, 36.1, 236, 220, 289, 36, -53, -13
63954359, 2, 9, 47.5635353, -122.0827124, 17, 0.49, 6.3, 236, 220, 288, 41, -26, -40
64155176, 2, 9, 47.5635355, -122.0827140, 17, 0.50, 347.8, 236, 220, 288, 40, -30, -46
64355942, 2, 9, 47.5635362, -122.0827151, 17, 0.58, 312.1, 236, 220, 289, 15, -56, -49
64538554, 2, 8, 47.5635362, -122.0827151, 17, 0.50, 312.1, 1116, 220, 289, 40, -30, -41
64556613, 2, 8, 47.5635360, -122.0827157, 17, 0.50, 312.1, 1116, 221, 290, 40, -30, -41
64757456, 2, 8, 47.5635366, -122.0827170, 17, 0.60, 307.7, 1117, 222, 292, 33, -50, -39
64956389, 2, 8, 47.5635366, -122.0827175, 17, 0.60, 307.7, 1117, 223, 293, 33, -50, -39
65177202, 2, 8, 47.5635369, -122.0827179, 17, 0.24, 307.7, 1117, 225, 296, 17, -17, -36
65357888, 2, 8, 47.5635369, -122.0827191, 17, 0.24, 307.7, 1117, 227, 299, 17, -17, -36
65558617, 2, 8, 47.5635370, -122.0827189, 18, 0.08, 307.7, 1117, 228, 301, 1, -8, -31
65759339, 2, 8, 47.5635365, -122.0827193, 18, 0.08, 307.7, 1117, 230, 304, 1, -8, -31
65960202, 2, 8, 47.5635360, -122.0827200, 18, 0.37, 307.7, 1117, 232, 308, -18, -33, -31
66160923, 2, 8, 47.5635359, -122.0827206, 18, 0.19, 307.7, 1117, 235, 311, -16, -10, -21
66361670, 2, 8, 47.5635362, -122.0827209, 18, 0.04, 307.7, 1117, 237, 314, 2, -3, -29
66562470, 2, 9, 47.5635376, -122.0827209, 18, 0.04, 307.7, 236, 236, 314, 2, -3, -29
66763161, 2, 9, 47.5635378, -122.0827201, 18, 0.57, 319.2, 236, 234, 310, 41, -39, 7
66962255, 2, 9, 47.5635381, -122.0827199, 18, 0.49, 331.7, 236, 232, 308, 48, -13, 6
67162980, 2, 9, 47.5635396, -122.0827205, 18, 0.49, 331.7, 236, 233, 308, 48, -13, 6
67365682, 2, 9, 47.5635403, -122.0827216, 18, 0.38, 352.1, 236, 233, 308, 28, -26, -2
67564485, 2, 9, 47.5635411, -122.0827222, 18, 0.34, 352.1, 236, 232, 306, 29, -16, 9
67765234, 2, 9, 47.5635424, -122.0827225, 18, 0.60, 351.7, 236, 232, 306, 59, -9, 15
67965912, 2, 9, 47.5635430, -122.0827239, 18, 0.31, 351.7, 236, 232, 307, 29, -9, 10
68164895, 2, 9, 47.5635434, -122.0827243, 18, 0.22, 351.7, 236, 232, 308, 22, 0, -1
68365596, 2, 9, 47.5635433, -122.0827247, 18, 0.04, 351.7, 236, 233, 308, 2, -4, -12
68566351, 2, 9, 47.5635442, -122.0827246, 17, 0.37, 351.7, 236, 233, 309, 27, 26, -21
68767174, 2, 9, 47.5635436, -122.0827246, 18, 0.27, 351.7, 236, 234, 309, -21, 18, -27
68937843, 2, 9, 47.5635436, -122.0827246, 18, 0.27, 351.7, 236, 234, 309, -21, 18, -27
68967948, 2, 9, 47.5635436, -122.0827237, 18, 0.56, 37.5, 236, 234, 310, -1, 56, -38
69168701, 2, 9, 47.5635435, -122.0827226, 18, 0.56, 37.5, 236, 234, 310, -1, 56, -38
69369460, 2, 9, 47.5635429, -122.0827210, 18, 0.78, 95.3, 236, 234, 310, -27, 73, -42
69570203, 2, 9, 47.5635431, -122.0827219, 18, 0.28, 95.3, 236, 234, 310, -15, 24, -38
69771280, 2, 9, 47.5635430, -122.0827215, 18, 0.18, 95.3, 236, 233, 310, -10, 14, -31
69971956, 2, 9, 47.5635429, -122.0827210, 18, 0.12, 95.3, 236, 234, 310, -7, 10, -26
70172733, 2, 9, 47.5635422, -122.0827212, 18, 0.28, 95.3, 236, 232, 308, -26, -9, -24
70373637, 2, 9, 47.5635415, -122.0827210, 18, 0.21, 95.3, 236, 230, 305, -21, 3, -15
70554244, 2, 9, 47.5635399, -122.0827219, 18, 0.21, 95.3, 236, 230, 304, -21, 3, -15
70775050, 2, 9, 47.5635397, -122.0827227, 18, 0.35, 95.3, 236, 230, 305, -34, -7, 34
70974105, 2, 9, 47.5635388, -122.0827226, 18, 0.42, 95.3, 236, 230, 305, -41, 8, 39
71174860, 2, 11, 47.5635388, -122.0827226, 18, 0.42, 95.3, 179, 230, 305, -41, 8, 39
71194942, 2, 11, 47.5635380, -122.0827211, 18, 0.46, 104.9, 179, 230, 304, -30, 34, 35
71375758, 2, 11, 47.5635369, -122.0827205, 18, 0.69, 134.6, 179, 230, 305, -61, 33, 33
71576465, 2, 11, 47.5635361, -122.0827206, 18, 0.46, 134.6, 179, 230, 304, -42, 20, 12
71777169, 2, 11, 47.5635355, -122.0827220, 17, 0.47, 149.6, 179, 230, 304, -46, 4, 14
71976192, 2, 11, 47.5635349, -122.0827224, 17, 0.48, 155.1, 179, 229, 303, -46, 16, 13
72176868, 2, 11, 47.5635342, -122.0827223, 17, 0.51, 149.6, 179, 228, 302, -42, 29, 13
72377793, 2, 11, 47.5635337, -122.0827216, 17, 0.28, 149.6, 179, 228, 301, -19, 20, -1
72578551, 2, 11, 47.5635338, -122.0827217, 17, 0.25, 149.6, 179, 227, 299, 3, 25, 0
72779261, 2, 11, 47.5635345, -122.0827212, 17, 0.45, 96.4, 179, 226, 297, 33, 30, 6
72980022, 2, 11, 47.5635355, -122.0827212, 17, 0.53, 49.7, 179, 224, 294, 52, 11, 7
73200822, 2, 11, 47.5635362, -122.0827206, 17, 0.53, 49.7, 179, 222, 291, 52, 11, 7
73381490, 2, 11, 47.5635364, -122.0827204, 17, 0.20, 45.4, 179, 219, 287, 1, 20, 6
73582299, 2, 11, 47.5635358, -122.0827205, 17, 0.36, 45.4, 179, 218, 286, -30, 21, -7
73783065, 2, 11, 47.5635347, -122.0827196, 17, 0.66, 111.9, 179, 218, 285, -57, 34, -1
73983862, 2, 11, 47.5635335, -122.0827190, 17, 0.62, 133.3, 179, 216, 282, -56, 26, -22
74184645, 2, 11, 47.5635322, -122.0827202, 17, 0.83, 151.2, 179, 214, 279, -78, 28, -25
74385279, 2, 11, 47.5635318, -122.0827230, 16, 0.56, 155.5, 179, 208, 271, -53, 18, -21
74585998, 2, 11, 47.5635317, -122.0827265, 16, 0.52, 178.7, 179, 204, 263, -46, -25, -21
74786818, 2, 11, 47.5635318, -122.0827316, 16, 0.37, 187.4, 179, 196, 252, -34, -14, -19
74987529, 2, 11, 47.5635313, -122.0827347, 16, 0.42, 200.8, 179, 193, 247, -35, -24, -21
75188242, 2, 11, 47.5635314, -122.0827364, 15, 0.25, 200.8, 179, 189, 242, -8, -23, -31
75389053, 2, 11, 47.5635315, -122.0827375, 16, 0.26, 200.8, 179, 186, 238, 16, -21, -36
75589772, 2, 11, 47.5635335, -122.0827403, 15, 0.79, 318.4, 179, 181, 231, 76, -22, -3
75790491, 2, 11, 47.5635356, -122.0827435, 15, 1.17, 335.5, 179, 176, 223, 112, -34, 25
75991268, 2, 11, 47.5635374, -122.0827451, 15, 1.06, 344.6, 179, 173, 219, 105, -7, 16
76191951, 2, 11, 47.5635383, -122.0827471, 15, 0.31, 346.1, 179, 171, 216, 30, 4, -37
76392719, 2, 11, 47.5635388, -122.0827486, 15, 0.10, 346.1, 179, 170, 213, -4, 9, -58
76593486, 2, 11, 47.5635390, -122.0827499, 15, 0.26, 346.1, 179, 168, 211, -22, 14, -34
76794244, 2, 11, 47.5635397, -122.0827539, 14, 0.42, 229.2, 179, 165, 206, -42, 3, 18
76994970, 2, 11, 47.5635402, -122.0827556, 14, 0.10, 229.2, 179, 162, 202, -9, 2, 67
77161904, 2, 11, 47.5635402, -122.0827556, 14, 0.10, 229.2, 179, 162, 202, -9, 2, 67
77196017, 2, 11, 47.5635400, -122.0827562, 13, 0.29, 229.2, 179, 162, 201, -29, -1, 102
77374691, 2, 11, 47.5635399, -122.0827563, 13, 0.29, 229.2, 179, 161, 199, -29, -1, 102
77595443, 2, 11, 47.5635400, -122.0827570, 13, 0.05, 229.2, 179, 159, 197, 1, -5, 105
77776237, 2, 11, 47.5635401, -122.0827583, 13, 0.05, 229.2, 179, 159, 196, 1, -5, 105
77976963, 2, 11, 47.5635394, -122.0827583, 13, 0.33, 229.2, 179, 157, 194, 6, -32, 98
78177681, 2, 11, 47.5635391, -122.0827597, 13, 0.10, 229.2, 179, 155, 191, -9, 4, 73
78378469, 2, 11, 47.5635386, -122.0827604, 13, 0.16, 229.2, 179, 153, 188, 1, -16, 48
78579254, 2, 11, 47.5635383, -122.0827615, 13, 0.11, 229.2, 179, 150, 184, 1, -11, 36
78778278, 2, 11, 47.5635380, -122.0827631, 13, 0.17, 229.2, 179, 149, 183, 5, -16, 15
78978918, 2, 11, 47.5635382, -122.0827644, 13, 0.49, 253.4, 179, 149, 182, 5, -48, -7
79179712, 2, 11, 47.5635381, -122.0827648, 13, 0.33, 268.0, 179, 148, 182, 18, -27, -10
79380609, 2, 11, 47.5635385, -122.0827622, 14, 0.54, 312.1, 179, 148, 182, 47, -27, -62
79561274, 2, 10, 47.5635385, -122.0827622, 14, 0.93, 27.1, 191, 148, 182, 46, 81, -120
79581336, 2, 10, 47.5635384, -122.0827610, 14, 0.93, 27.1, 191, 149, 182, 46, 81, -120
79762022, 2, 11, 47.5635384, -122.0827610, 14, 0.59, 38.0, 179, 149, 182, 26, 53, -150
79782098, 2, 11, 47.5635383, -122.0827582, 15, 0.59, 38.0, 179, 149, 182, 26, 53, -150
79981095, 2, 11, 47.5635388, -122.0827587, 15, 0.99, 68.7, 179, 149, 182, 18, 98, -200
80181816, 2, 11, 47.5635392, -122.0827589, 15, 0.31, 68.7, 179, 149, 182, 30, 10, -183
80382674, 2, 11, 47.5635395, -122.0827595, 16, 0.26, 68.7, 179, 150, 183, 15, 21, -156
80583346, 2, 11, 47.5635397, -122.0827601, 16, 0.14, 68.7, 179, 150, 183, 14, 0, -140
80784124, 2, 11, 47.5635402, -122.0827615, 16, 0.14, 68.7, 179, 151, 184, 11, -8, -122
81005169, 2, 11, 47.5635408, -122.0827623, 16, 0.21, 68.7, 179, 151, 185, 19, -11, -75
81185835, 2, 11, 47.5635413, -122.0827630, 16, 0.21, 68.7, 178, 151, 184, 19, -11, -75
81386579, 2, 11, 47.5635420, -122.0827657, 16, 0.23, 68.7, 178, 150, 183, 23, 0, -55
81587491, 2, 10, 47.5635423, -122.0827666, 16, 0.48, 39.4, 191, 150, 183, 27, -40, -30
81768058, 2, 11, 47.5635423, -122.0827666, 16, 0.16, 39.4, 178, 150, 183, 2, -16, -28
81788113, 2, 11, 47.5635429, -122.0827673, 16, 0.16, 39.4, 178, 150, 182, 2, -16, -28
81988800, 2, 11, 47.5635432, -122.0827683, 16, 0.29, 39.4, 178, 150, 183, 23, -17, -25
82189585, 2, 11, 47.5635436, -122.0827681, 16, 0.23, 39.4, 178, 150, 183, 17, 16, -19
82390387, 2, 11, 47.5635438, -122.0827683, 16, 0.08, 39.4, 178, 150, 183, 5, 6, -20
82593131, 2, 11, 47.5635437, -122.0827687, 16, 0.07, 39.4, 178, 150, 183, -7, 0, -19
82790152, 2, 11, 47.5635436, -122.0827685, 16, 0.07, 39.4, 178, 149, 182, -7, 0, -19
82990889, 2, 11, 47.5635434, -122.0827681, 16, 0.18, 39.4, 178, 149, 181, -6, 16, -13
83191768, 2, 11, 47.5635433, -122.0827685, 16, 0.18, 39.4, 178, 149, 181, -6, 16, -13
83392439, 2, 11, 47.5635428, -122.0827679, 16, 0.11, 39.4, 178, 149, 181, -10, 1, -6
83593178, 2, 11, 47.5635424, -122.0827668, 16, 0.31, 39.4, 178, 148, 181, -19, 25, -15
83794190, 2, 11, 47.5635417, -122.0827639, 16, 0.42, 71.9, 178, 149, 181, -18, 37, -19
83994804, 2, 11, 47.5635414, -122.0827651, 16, 0.88, 99.0, 178, 148, 181, -22, 85, -23
84215580, 2, 11, 47.5635406, -122.0827636, 16, 0.29, 99.0, 178, 148, 181, -28, 5, -1
84416431, 2, 11, 47.5635403, -122.0827622, 16, 0.71, 107.5, 178, 148, 181, -40, 58, 10
84637102, 2, 11, 47.5635398, -122.0827615, 16, 0.36, 105.1, 178, 149, 181, -24, 27, 9
84817784, 2, 11, 47.5635396, -122.0827611, 16, 0.17, 105.1, 178, 148, 180, -10, 14, 7
85038686, 2, 11, 47.5635394, -122.0827608, 16, 0.17, 105.1, 178, 148, 180, -11, 13, 6
85219306, 2, 11, 47.5635393, -122.0827608, 16, 0.14, 105.1, 178, 148, 180, -11, 9, 5
85385789, 2, 11, 47.5635393, -122.0827608, 16, 0.14, 105.1, 178, 148, 180, -11, 9, 5
85419881, 2, 11, 47.5635392, -122.0827601, 16, 0.18, 105.1, 178, 148, 180, -5, 17, 7
85600776, 2, 11, 47.5635390, -122.0827596, 16, 0.18, 105.1, 178, 148, 180, -5, 17, 7
85821559, 2, 11, 47.5635387, -122.0827588, 16, 0.21, 105.1, 178, 147, 179, -8, 20, -11
86020428, 2, 11, 47.5635385, -122.0827578, 16, 0.39, 103.4, 178, 147, 179, -6, 38, -10
86221123, 2, 11, 47.5635384, -122.0827571, 16, 0.34, 103.4, 178, 147, 178, 4, 33, -23
86421881, 2, 11, 47.5635379, -122.0827561, 16, 0.45, 107.7, 178, 147, 178, -16, 42, -26
86620871, 2, 11, 47.5635378, -122.0827550, 16, 0.45, 101.0, 178, 146, 177, -4, 45, -26
86821576, 2, 11, 47.5635376, -122.0827537, 16, 0.45, 95.1, 178, 146, 177, 1, 45, -18
87022256, 2, 11, 47.5635375, -122.0827530, 16, 0.45, 95.1, 178, 145, 176, 1, 45, -18
87223110, 2, 11, 47.5635375, -122.0827518, 16, 0.61, 96.6, 178, 145, 176, -7, 61, 19
87423894, 2, 11, 47.5635374, -122.0827511, 16, 0.40, 97.5, 178, 144, 175, -7, 39, 24
87825369, 2, 11, 47.5635371, -122.0827509, 15, 0.20, 97.5, 178, 143, 174, -15, 13, 51
88026103, 2, 11, 47.5635366, -122.0827508, 15, 0.30, 97.5, 178, 143, 173, -28, 10, 48
88206727, 2, 11, 47.5635364, -122.0827518, 15, 0.30, 97.5, 178, 143, 173, -28, 10, 48
88427721, 2, 11, 47.5635361, -122.0827526, 15, 0.32, 97.5, 178, 143, 173, -13, -29, 45
88628404, 2, 11, 47.5635356, -122.0827536, 15, 0.38, 155.5, 178, 143, 173, -23, -31, 43
88827388, 2, 11, 47.5635355, -122.0827556, 15, 0.67, 240.2, 178, 143, 174, -4, -67, 30
89028109, 2, 11, 47.5635347, -122.0827559, 15, 0.67, 240.2, 178, 143, 173, -4, -67, 30
89228789, 2, 11, 47.5635346, -122.0827578, 15, 0.61, 249.8, 178, 143, 173, -14, -59, 23
89429648, 2, 11, 47.5635343, -122.0827592, 15, 0.38, 253.8, 178, 143, 173, -3, -38, 6
89610239, 2, 11, 47.5635342, -122.0827602, 15, 0.38, 253.8, 178, 144, 174, -3, -38, 6
89810966, 2, 11, 47.5635342, -122.0827610, 15, 0.39, 259.5, 178, 144, 174, -4, -38, 3
90030039, 2, 11, 47.5635343, -122.0827614, 15, 0.11, 259.5, 178, 144, 174, 9, 6, -17
90210681, 2, 11, 47.5635344, -122.0827612, 15, 0.11, 259.5, 178, 143, 173, 9, 6, -17
90411463, 2, 11, 47.5635349, -122.0827618, 15, 0.19, 259.5, 178, 144, 174, 14, 13, -25
90632386, 2, 11, 47.5635351, -122.0827619, 15, 0.15, 259.5, 178, 144, 174, 15, -4, -34
90833086, 2, 11, 47.5635352, -122.0827615, 15, 0.19, 259.5, 178, 143, 173, 11, 15, -21
91053828, 2, 11, 47.5635354, -122.0827616, 15, 0.17, 259.5, 178, 143, 173, 17, -1, -32
91234546, 2, 12, 47.5635354, -122.0827616, 15, 0.17, 259.5, 172, 143, 173, 17, -1, -32
91254635, 2, 12, 47.5635360, -122.0827625, 15, 0.20, 259.5, 172, 142, 172, 19, 5, -27
91415227, 2, 12, 47.5635364, -122.0827630, 15, 0.24, 259.5, 172, 142, 172, 22, 10, -39
91595827, 2, 12, 47.5635368, -122.0827635, 15, 0.24, 259.5, 172, 141, 171, 22, 10, -39
91796612, 2, 12, 47.5635371, -122.0827638, 15, 0.20, 259.5, 172, 140, 171, 16, 12, -42
91997293, 2, 12, 47.5635373, -122.0827635, 15, 0.24, 259.5, 172, 140, 171, 19, 15, -32
92198014, 2, 12, 47.5635377, -122.0827636, 15, 0.33, 333.8, 172, 139, 170, 21, 25, -41
92398718, 2, 12, 47.5635382, -122.0827641, 15, 0.28, 333.8, 172, 138, 169, 24, 15, -35
92599412, 2, 12, 47.5635388, -122.0827645, 15, 0.25, 333.8, 172, 136, 168, 16, 19, -38
92800101, 2, 12, 47.5635389, -122.0827640, 15, 0.34, 15.5, 172, 136, 168, 16, 30, -21
93001002, 2, 12, 47.5635392, -122.0827639, 15, 0.32, 15.5, 172, 136, 167, 11, 30, -32
93241820, 2, 12, 47.5635397, -122.0827661, 15, 0.33, 37.3, 172, 133, 165, 19, 27, -19
93402406, 2, 12, 47.5635404, -122.0827683, 15, 0.23, 37.3, 172, 130, 163, 9, 22, -38
93603135, 2, 12, 47.5635408, -122.0827707, 15, 0.27, 37.3, 172, 127, 160, 10, 25, -16
93609139, 2, 12, 47.5635408, -122.0827707, 15, 0.27, 37.3, 172, 127, 160, 10, 25, -16
93803861, 2, 12, 47.5635411, -122.0827728, 15, 0.09, 37.3, 172, 125, 158, 9, 0, -32
94004567, 2, 12, 47.5635415, -122.0827736, 15, 0.08, 37.3, 172, 124, 157, -3, 7, -35
94205434, 2, 12, 47.5635415, -122.0827744, 15, 0.06, 37.3, 172, 123, 156, -2, 5, -32
94386089, 2, 12, 47.5635416, -122.0827758, 14, 0.06, 37.3, 172, 121, 155, -2, 5, -32
94607052, 2, 12, 47.5635419, -122.0827769, 14, 0.08, 37.3, 172, 120, 154, 6, 5, -30
94807806, 2, 12, 47.5635422, -122.0827783, 14, 0.11, 37.3, 172, 119, 152, -1, 11, -13
95008520, 2, 12, 47.5635422, -122.0827794, 14, 0.11, 37.3, 172, 117, 151, -2, 11, 10
95209286, 2, 12, 47.5635425, -122.0827808, 14, 0.07, 37.3, 172, 115, 149, -3, 6, 25
95410007, 2, 12, 47.5635423, -122.0827808, 14, 0.04, 37.3, 172, 115, 149, -3, 3, 43
95610762, 2, 12, 47.5635417, -122.0827813, 14, 0.25, 109.3, 172, 114, 148, -23, -10, 58
95809815, 2, 12, 47.5635420, -122.0827832, 13, 0.13, 109.3, 172, 112, 147, 0, -13, 74
96010597, 2, 12, 47.5635417, -122.0827835, 13, 0.14, 109.3, 172, 112, 146, -12, -8, 71
96213351, 2, 12, 47.5635414, -122.0827849, 13, 0.32, 109.3, 172, 112, 146, -10, -30, 65
96412277, 2, 12, 47.5635415, -122.0827871, 13, 0.29, 109.3, 172, 111, 145, -6, -28, 60
96592919, 2, 12, 47.5635413, -122.0827886, 12, 0.29, 109.3, 172, 109, 144, -6, -28, 60
96812010, 2, 12, 47.5635413, -122.0827904, 12, 0.43, 202.3, 172, 109, 144, 0, -43, 57
96992654, 2, 12, 47.5635415, -122.0827922, 12, 0.43, 202.3, 172, 107, 143, 0, -43, 57
97193359, 2, 11, 47.5635413, -122.0827931, 12, 0.22, 202.3, 174, 108, 143, 1, -22, 67
97394274, 2, 12, 47.5635413, -122.0827931, 12, 0.29, 202.3, 172, 108, 143, -12, -27, 79
97414303, 2, 12, 47.5635412, -122.0827933, 12, 0.35, 202.3, 172, 107, 143, 18, -30, 68
97615068, 2, 12, 47.5635412, -122.0827944, 12, 0.36, 237.3, 172, 107, 143, 6, -35, 69
97795692, 2, 12, 47.5635412, -122.0827949, 11, 0.36, 237.3, 172, 107, 143, 6, -35, 69
97994758, 2, 11, 47.5635412, -122.0827953, 11, 0.30, 237.3, 174, 107, 143, 21, -22, 69
98195496, 2, 12, 47.5635416, -122.0827961, 11, 0.29, 237.3, 172, 107, 143, 12, -26, 64
98398374, 2, 12, 47.5635414, -122.0827966, 11, 0.40, 284.1, 172, 107, 143, 32, -25, 53
98597069, 2, 12, 47.5635414, -122.0827970, 11, 0.35, 292.1, 172, 107, 142, 18, -30, 27
98797702, 2, 12, 47.5635413, -122.0827967, 11, 0.28, 292.1, 172, 107, 142, 13, -25, 9
99016759, 2, 12, 47.5635413, -122.0827976, 12, 0.50, 289.2, 172, 107, 143, 15, -48, -20
99197353, 2, 12, 47.5635414, -122.0827984, 12, 0.50, 289.2, 172, 107, 142, 15, -48, -20
99398086, 2, 12, 47.5635414, -122.0827993, 12, 0.23, 289.2, 172, 107, 142, 11, -20, -13
99598932, 2, 12, 47.5635413, -122.0827995, 12, 0.27, 289.2, 172, 107, 142, 6, -26, -16
